Trace,Exp,Core_0_IPC,Core_0_instructions,Core_0_cycles,Core_0_LLC_total_access,Core_0_LLC_total_hit,Core_0_LLC_total_miss,Core_0_LLC_loads,Core_0_LLC_load_hit,Core_0_LLC_load_miss,Core_0_LLC_RFO_miss,Core_0_LLC_writeback_miss,Core_0_L2C_total_access,Core_0_L2C_total_hit,Core_0_L2C_total_miss,Core_0_L2C_loads,Core_0_L2C_load_hit,Core_0_L2C_load_miss,Core_0_L2C_prefetch_requested,Core_0_L2C_prefetch_issued,Core_0_L2C_prefetch_useful,Core_0_L2C_prefetch_useless,Core_0_L2C_prefetch_late,Core_0_L2C_prefetch_filled,Core_0_L2C_prefetch_dropped,Core_0_L2C_average_miss_latency,Core_0_branch_prediction_accuracy,Core_0_branch_MPKI,Core_0_average_ROB_occupancy_at_mispredict,meta_selected_tsetlin,meta_selected_linucb,meta_selected_stride,meta_selected_pct_tsetlin,meta_selected_pct_linucb,meta_selected_pct_stride,meta_accuracy_ema_tsetlin,meta_accuracy_ema_linucb,meta_accuracy_ema_stride,meta_conf_ema_tsetlin,meta_conf_ema_linucb,meta_conf_ema_stride,meta_total_invocations,meta_all_empty,meta_stride_fallback,meta_single_ml,meta_explore,meta_greedy,meta_loser_boost,meta_sticky_switches,meta_epsilon_current,tsetlin_pt_lookup,tsetlin_pt_hit,tsetlin_pt_insert,tsetlin_predict_called,tsetlin_predict_explore,tsetlin_predict_exploit,tsetlin_predict_predicted,tsetlin_predict_multi_deg_called,tsetlin_predict_multi_deg_issued,tsetlin_reward_called,tsetlin_reward_pt_found,tsetlin_reward_correct_timely,tsetlin_reward_correct_untimely,tsetlin_reward_incorrect,tsetlin_learn_called,tsetlin_learn_positive,tsetlin_learn_negative,tsetlin_featurewise_pooled_predicts,tsetlin_featurewise_weight_updates,linucb_pt_lookup,linucb_pt_hit,linucb_pt_insert,linucb_predict_called,linucb_predict_explore,linucb_predict_exploit,linucb_predict_predicted,linucb_predict_multi_deg_called,linucb_predict_multi_deg_issued,linucb_predict_gating_checked,linucb_predict_gating_suppressed,linucb_reward_called,linucb_reward_pt_found,linucb_reward_correct_timely,linucb_reward_correct_untimely,linucb_reward_incorrect,linucb_learn_called,linucb_learn_positive,linucb_learn_negative,linucb_featurewise_pooled_predicts,linucb_featurewise_weight_updates,linucb_suppress_called,linucb_suppress_suppressed,stride_tracker_lookup,stride_tracker_hit,stride_stride_pos,stride_stride_neg,stride_pref_generated,stride_pref_stride_match,Filter
403.gcc-16B,nopref,1.40077,100000000,71389380,9967590,9955204,12386,62760,51155,11605,778,3,9975651,4968248,5007403,65863,3103,62760,0,0,0,0,0,0,0,30.36532,99.87315,0.24667,106.95139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,spp,1.40338,100000000,71256387,9981709,9966873,14836,62733,53066,9667,751,4,9980267,4972833,5007434,65863,3126,62737,25414,25414,45,72,4,117,0,30.30467,99.87315,0.24667,106.7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,bingo,1.41165,100000000,70839238,9985976,9962044,23932,61475,56067,5408,683,10,9980568,4969621,5010947,65863,4308,61555,21211,21211,1302,3952,82,5254,0,30.38206,99.87315,0.24667,105.98431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,mlop,1.41048,100000000,70897893,9981306,9960664,20642,62759,56616,6143,683,0,9975937,4968600,5007337,65863,3104,62759,18351,18351,0,0,0,0,0,30.20245,99.87315,0.24667,106.41671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,pythia,1.41248,100000000,70797329,9993798,9973567,20231,53349,47662,5687,709,0,10035059,5001432,5033627,65863,12153,53710,81678,81678,12182,32650,370,44833,0,30.60567,99.87315,0.24667,106.10909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,linucb,1.40737,100000000,71054693,9983113,9965478,17635,53919,45553,8366,708,0,10011111,4988165,5022946,65863,11429,54434,49096,49096,10417,21466,518,31886,0,30.52054,99.87315,0.24667,106.52625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186789,83961,49713,79693,402,79291,49096,4087,3866,76871,0,79693,24892,12329,12563,19828,49484,25687,19828,79693,0,76871,0,0,0,0,0,0,0,0
403.gcc-16B,tsetlin,1.41165,100000000,70839005,10007072,9983577,23495,52739,46270,6469,690,4,10041999,4995089,5046910,65864,12724,53140,86140,86140,13469,48233,411,61708,0,30.72088,99.87315,0.24667,106.1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215626,83311,53707,79694,2709,76985,86140,44655,41484,79694,20607,10722,9885,27241,53378,21145,27241,79694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,meta_selector,1.41399,100000000,70722075,10030586,10004543,26043,48463,42832,5631,673,9,10087028,5016584,5070444,65863,16927,48936,135604,135604,18485,72945,477,91441,0,30.81108,99.87315,0.24667,106.00093,36096,19346,24251,45.29382,24.27566,30.43053,1.51991,1.4031,0.00056,0.05881,0.12008,0,79693,23724,24251,31389,6773,17280,2384,6,0.14138,245116,86856,53779,79693,2720,76973,84652,44453,40155,79693,19276,10496,8780,29097,53327,19538,29097,79693,0,228457,67520,57368,79693,802,78891,114172,34998,79174,59187,0,79693,19365,8757,10608,14465,36812,19951,14465,79693,0,59187,0,79693,75434,28787,17446,4845,2473,0
403.gcc-16B,nopref_MTPS600,1.40037,100000000,71409789,9967590,9955204,12386,62760,51155,11605,778,3,9975651,4968248,5007403,65863,3103,62760,0,0,0,0,0,0,0,30.3732,99.87315,0.24667,106.96124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,spp_MTPS600,1.40292,100000000,71279677,9981704,9966869,14835,62733,53063,9670,751,4,9980266,4972832,5007434,65863,3126,62737,25412,25412,45,72,4,117,0,30.3134,99.87315,0.24667,106.79523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,bingo_MTPS600,1.40249,100000000,71301894,9985943,9962011,23932,61475,56034,5441,683,10,9980437,4969490,5010947,65863,4177,61686,21208,21208,1171,3952,213,5123,0,30.83474,99.87315,0.24667,106.04853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,mlop_MTPS600,1.40883,100000000,70980885,9981279,9960637,20642,62759,56589,6170,683,0,9975937,4968600,5007337,65863,3104,62759,18351,18351,0,0,0,0,0,30.22551,99.87315,0.24667,106.44424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,pythia_MTPS600,1.41012,100000000,70916202,9993640,9973339,20301,53409,47709,5700,705,0,10033869,5000400,5033469,65863,11796,54067,81492,81492,11815,32491,668,44307,0,30.79475,99.87315,0.24667,106.17647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,linucb_MTPS600,1.40643,100000000,71102184,9983063,9965570,17493,53859,45454,8405,711,2,10010703,4987802,5022901,65863,11391,54472,48782,48782,10380,21426,616,31809,0,30.57328,99.87315,0.24667,106.55479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186187,83510,49990,79693,402,79291,48782,3995,3800,76449,0,79693,24734,12276,12458,19634,49760,25596,19634,79693,0,76449,0,0,0,0,0,0,0,0
403.gcc-16B,tsetlin_MTPS600,1.40929,100000000,70957870,10005668,9983024,22644,53646,46728,6918,686,4,10036706,4991184,5045522,65863,11823,54040,80340,80340,12563,46860,403,59431,0,30.82134,99.87315,0.24667,106.31856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213489,83630,53832,79693,2663,77030,80340,38915,35489,79693,19836,10935,8901,28407,53408,20251,28407,79693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,meta_selector_MTPS600,1.41056,100000000,70893901,10024107,9999899,24208,48768,42580,6188,664,5,10075239,5011272,5063967,65863,16500,49363,123673,123673,17965,66460,599,84438,0,30.94867,99.87315,0.24667,106.19508,35463,20285,23945,44.49952,25.45393,30.04655,1.68994,1.62195,0.00056,2e-05,0.11599,0,79693,23428,23945,29319,7534,18895,2651,11,0.14138,238219,86176,54237,79693,2719,76974,80334,38851,35378,79693,20382,11055,9327,28082,53703,20714,28082,79693,0,225030,71875,56015,79693,801,78892,102616,37221,65395,62772,0,79693,20563,9579,10984,15637,38824,21092,15637,79693,0,62772,0,79693,75433,28790,17440,4849,2475,0
403.gcc-16B,nopref_MTPS4800,1.4008,100000000,71387670,9967590,9955204,12386,62760,51155,11605,778,3,9975651,4968248,5007403,65863,3103,62760,0,0,0,0,0,0,0,30.36458,99.87315,0.24667,106.95127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,spp_MTPS4800,1.40342,100000000,71254481,9981709,9966873,14836,62733,53066,9667,751,4,9980267,4972833,5007434,65863,3126,62737,25414,25414,45,72,4,117,0,30.30394,99.87315,0.24667,106.7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,bingo_MTPS4800,1.41218,100000000,70812684,9985983,9962047,23936,61475,56070,5405,683,10,9980580,4969629,5010951,65863,4316,61547,21215,21215,1310,3956,74,5266,0,30.33787,99.87315,0.24667,105.97568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,mlop_MTPS4800,1.41053,100000000,70895138,9981308,9960666,20642,62759,56618,6141,683,0,9975937,4968600,5007337,65863,3104,62759,18351,18351,0,0,0,0,0,30.2016,99.87315,0.24667,106.4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,pythia_MTPS4800,1.41265,100000000,70789006,9993828,9973562,20266,53319,47641,5678,710,0,10035353,5001695,5033658,65863,12196,53667,81821,81821,12223,32682,357,44906,0,30.59171,99.87315,0.24667,106.10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,linucb_MTPS4800,1.40712,100000000,71067098,9982699,9965259,17440,54084,45655,8429,711,0,10010690,4988158,5022532,65863,11244,54619,48679,48679,10228,21052,538,31285,0,30.50981,99.87315,0.24667,106.54348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186351,83841,49595,79693,402,79291,48679,3484,3404,77092,0,79693,24885,12138,12747,19976,49367,25585,19976,79693,0,77092,0,0,0,0,0,0,0,0
403.gcc-16B,tsetlin_MTPS4800,1.41221,100000000,70811204,10008707,9985004,23703,52985,46727,6258,679,4,10041559,4993000,5048559,65864,12577,53287,85060,85060,13321,49888,312,63215,0,30.71802,99.87315,0.24667,106.09028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215990,81953,54470,79694,2709,76985,85060,44285,40775,79694,19344,10585,8759,27995,54086,19930,27995,79694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,meta_selector_MTPS4800,1.4141,100000000,70716359,10030200,10004325,25875,48391,42742,5649,659,7,10087125,5017064,5070061,65863,17025,48838,135535,135535,18586,72565,451,91164,0,30.78384,99.87315,0.24667,106.02063,36858,18435,24400,46.24998,23.13252,30.61749,2.23732,1.4989,0.00056,0,0.12,0,79693,23861,24400,30977,6747,17569,2422,8,0.14138,245611,88333,53562,79693,2719,76974,86287,44927,41360,79693,19990,10898,9092,28458,53031,20353,28458,79693,0,228191,67716,57041,79693,772,78921,112679,34682,77997,59350,0,79693,19079,8727,10352,14518,36477,19644,14518,79693,0,59350,0,79693,75433,28792,17440,4837,2469,0
403.gcc-16B,tsetlin_no_dyn_deg,1.40685,100000000,71080538,9989093,9969498,19595,57615,48949,8666,723,0,10008961,4980039,5028922,65863,8008,57855,43131,43131,6891,26393,254,33292,0,30.58175,99.87315,0.24667,106.53363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181329,71141,57647,79693,2713,76980,43131,0,0,79693,16486,8573,7913,28825,57354,17107,28825,79693,52741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,linucb_no_dyn_deg,1.40774,100000000,71035942,9983935,9965710,18225,54969,47089,7880,706,3,10005456,4981689,5023767,65863,10632,55231,38035,38035,9554,20530,264,30090,0,30.5361,99.87315,0.24667,106.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186784,87814,40727,79693,403,79290,38035,0,0,78305,0,79693,18758,12287,6471,18797,40449,19362,18797,79693,43898,78305,0,0,0,0,0,0,0,0
403.gcc-16B,tsetlin_no_featurewise,1.41141,100000000,70851061,10007705,9984196,23509,53298,46661,6637,693,1,10039946,4992416,5047530,65863,12229,53634,82430,82430,12818,48700,341,61530,0,30.7172,99.87315,0.24667,106.24109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210411,77141,57340,79693,2709,76984,82430,43750,38678,79693,19645,10026,9619,27553,57001,20255,27553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.gcc-16B,linucb_no_featurewise,1.40871,100000000,70987050,9986155,9967638,18517,54384,46744,7640,711,0,10009208,4983212,5025996,65863,11285,54578,41665,41665,9625,23183,197,32814,0,30.5465,99.87315,0.24667,106.3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186243,84856,47476,79693,405,79288,41665,186,146,76480,0,79693,19935,12783,7152,20907,47196,20278,20907,0,0,76480,0,0,0,0,0,0,0,0
403.gcc-16B,meta_selector_no_explore,1.41399,100000000,70721642,10030870,10004611,26259,49134,43421,5713,679,5,10085557,5014840,5070717,65863,16261,49602,133131,133131,17623,72714,474,90353,0,30.81524,99.87315,0.24667,106.09665,38124,15647,25922,47.83858,19.6341,32.52732,1.64433,1.47184,0.00056,0.05805,0.12268,0,79693,25360,25922,33063,0,20708,2033,8,0,243451,85527,54601,79693,2718,76975,84851,44661,40135,79693,18969,10200,8769,29464,54135,19358,29464,79693,0,218820,58185,60682,79693,800,78893,107643,29763,77880,51697,0,79693,16182,7322,8860,12220,31399,16780,12220,79693,0,51697,0,79693,75432,28789,17442,4847,2474,0
403.gcc-16B,linucb_no_suppress,1.4084,100000000,71002692,9984723,9966361,18362,53521,46061,7460,706,5,10008272,4983711,5024561,65863,11650,54213,42238,42238,10770,21696,695,32470,0,30.54194,99.87315,0.24667,106.2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189320,88624,44144,79693,404,79289,42238,947,630,0,0,79693,21084,13245,7839,20135,43870,21625,20135,79693,47546,78522,0,0,0,0,0,0,0,0
429.mcf-184B,nopref,0.07681,100000003,1301925809,11346159,5629179,5716980,10282280,4968845,5313435,45714,357831,14395968,4023774,10372194,13015504,2733221,10282283,0,0,0,0,0,0,0,194.03696,92.61607,17.6598,53.88526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,spp,0.07603,100000003,1315187044,11849511,5789983,6059528,10287757,4875380,5412377,51602,342413,14560065,4181508,10378557,13015501,2727739,10287762,875240,875240,41,867,2,908,0,196.05794,92.61607,17.6598,53.81217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,bingo,0.06105,100000003,1638129459,117765735,70786328,46979407,9968677,3892185,6076492,27462,312249,24037919,11831400,12206519,13015351,3040083,9975268,128553071,128553071,603597,1777828,7093,2381728,0,248.27214,92.61607,17.6598,54.76662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,mlop,0.09301,100000003,1075118365,20713251,8762273,11950978,9190810,5268787,3922023,68617,466384,17502332,5132090,12370242,13015120,3824006,9191114,13123951,13123951,1795693,2060411,329,3856741,0,133.14699,92.61607,17.6598,53.8127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,pythia,0.10223,100000003,978218949,18619302,9920937,8698365,8234667,5075047,3159620,58964,255637,26206543,8617489,17589054,13015077,4776606,8238471,15484841,15464817,3534825,8007273,6909,11543596,20024,207.75909,92.61607,17.6598,54.10073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,linucb,0.10268,100000003,973867016,18370280,9404610,8965670,8221135,5106947,3114188,58646,307748,24947029,7608260,17338769,13015089,4792018,8223071,13119159,13118997,3435876,7521494,3949,10958953,162,222.00075,92.61607,17.6598,53.88619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39950846,11498992,15761996,15821072,79007,15742065,13119159,6386,7414,13826251,0,15821072,487749,89270,398479,11268352,15761485,2023556,11268352,15821072,0,13826251,0,0,0,0,0,0,0,0
429.mcf-184B,tsetlin,0.08877,100000003,1126559636,29213539,15430861,13782678,10384239,6411605,3972634,51613,187370,34687754,6549280,28138474,13015053,2628305,10386748,25163505,25163319,1597461,19949209,3535,21548946,186,169.55018,92.61607,17.6598,54.18554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52141538,11464406,15601025,15821036,159726,15661310,25163505,12937865,12043901,15821036,391874,104288,287586,14313326,15600514,458892,14313326,15821036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,meta_selector,0.09149,100000003,1092956907,30854816,16586797,14268019,10000777,6258852,3741925,51470,179876,37647471,7871263,29776208,13014989,3009986,10005003,29036178,29035120,2183935,21847196,5819,24033545,1058,164.53778,92.61607,17.6598,54.28821,8215841,6870687,734438,51.93009,43.42773,4.64218,0.59761,0.67895,0,0,0.00397,0,15820966,730334,734438,3942774,570742,10573012,1113222,3873,0.05,54627162,8847188,15601444,15820966,159776,15661190,25155469,12921008,12028502,15820966,392506,86315,306191,14315028,15600719,459545,14315028,15820966,0,53018118,7149394,15760674,15820966,157868,15663098,25486058,12897104,12382743,13746380,0,15820966,492186,66249,425937,11256798,15758894,2015430,11256798,15820966,0,13746380,0,15820966,15820854,7751923,8044601,54893,47444,0
429.mcf-184B,nopref_MTPS600,0.07623,100000003,1311780917,11346091,5629126,5716965,10282350,4968930,5313420,45700,357845,14395893,4023704,10372189,13015571,2733218,10282353,0,0,0,0,0,0,0,197.24602,92.61607,17.6598,54.18896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,spp_MTPS600,0.07523,100000003,1329218225,11881054,5821041,6060013,10289095,4874583,5414512,51279,339149,14578213,4198375,10379838,13015558,2726455,10289103,924096,924096,28,864,5,892,0,200.17194,92.61607,17.6598,54.13757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,bingo_MTPS600,0.03323,100000003,3009213521,117867936,70873171,46994765,9949008,3861894,6087114,28328,315113,24033410,11844414,12188996,13015322,3057505,9957817,128677514,128677514,616889,1764620,9312,2381810,0,526.08848,92.61607,17.6598,54.96039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,mlop_MTPS600,0.08384,100000003,1192785056,20696803,8743798,11953005,9197535,5268569,3928966,68548,469611,17492666,5124749,12367917,13015170,3817303,9197867,13102658,13102658,1787575,2059643,356,3847708,0,161.43244,92.61607,17.6598,54.10121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,pythia_MTPS600,0.09674,100000003,1033747719,17457244,9361291,8095953,8376364,4973349,3403015,57754,287236,24588363,8154136,16434227,13015161,4633724,8381437,13806037,13786374,3308338,6938525,8155,10248232,19663,218.823,92.61607,17.6598,54.30089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.mcf-184B,linucb_MTPS600,0.098,100000003,1020373259,18262070,9294814,8967256,8179545,5094752,3084793,59207,296268,24995143,7763794,17231349,13015149,4831359,8183790,13235555,13235393,3462192,7427379,6258,10891056,162,254.27127,92.61607,17.6598,54.26074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40006119,11471888,15754283,15821132,79104,15742028,13235555,7727,8473,13956692,0,15821132,521792,91387,430405,11427153,15753772,1989164,11427153,15821132,0,13956692,0,0,0,0,0,0,0,0
429.mcf-184B,tsetlin_MTPS600,0.08211,100000003,1217858202,24522872,12449760,12073112,10102114,5922991,4179123,56654,245065,29752975,6294433,23458542,13015118,2909904,10105214,20132123,20131938,1641682,15518171,4095,17161931,185,204.73367,92.61607,17.6598,54.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47757889,11510760,15599984,15821101,159727,15661374,20132123,7507455,7010818,15821101,390440,104649,285791,14318195,15599474,458102,14318195,15821101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
